,GROUP_NAME,SEASON DESC,LOCATION,LOCATION_NAME,NETTOTAL_QTY,NETTOTAL_COST,System,Status,AR Comments,Std Brand,Model,Closed_status,std_season,season_bucket,Continuity_factor,provision_%_policy,provision_amount_policy,location_catergory,additional_provision,Total Provision
123,ANOTAH,SS13ZAR-KSA,804,DC,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
124,ANOTAH,SS13ZAR-KSA,16910067,ANOTAH - SAHARA-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
125,ANOTAH,SS13ZAR-KSA,16910124,ANOTAH - Panorama,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
126,ANOTAH,SS13ZAR-KSA,16910155,ANOTAH - AL NAKHEEL-QASSEM,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
127,ANOTAH,SS13ZAR-KSA,16910400,ANOTAH - AL NAKHEEL-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
128,ANOTAH,SS13ZAR-KSA,16910488,ANOTAH - Galaria New,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
129,ANOTAH,SS13ZAR-KSA,16910502,Anotah Girl Nakheel Qassim,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
130,ANOTAH,SS13ZAR-KSA,16917051,ANOTAH - Aziz,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
131,ANOTAH,SS13ZAR-KSA,16917075,ANOTAH - Mall Of Arabia,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
132,ANOTAH,SS13ZAR-KSA,16917304,ANOTAH - Salam,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
133,ANOTAH,SS13ZAR-KSA,16917409,ANOTAH- JOURI MALL,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
134,ANOTAH,SS13ZAR-KSA,16917492,ANOTAH - Mekkah,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS13,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
135,ANOTAH,SS15A-KSA,16910124,ANOTAH - Panorama,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS15,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
136,ANOTAH,SS15-KSA,16910124,ANOTAH - Panorama,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS15,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
137,ANOTAH,SS15-KSA,16917409,ANOTAH- JOURI MALL,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS15,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
138,ANOTAH,SS16-KSA,804,DC,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
139,ANOTAH,SS16-KSA,16910067,ANOTAH - SAHARA-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
140,ANOTAH,SS16-KSA,16910124,ANOTAH - Panorama,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
141,ANOTAH,SS16-KSA,16910155,ANOTAH - AL NAKHEEL-QASSEM,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
142,ANOTAH,SS16-KSA,16910400,ANOTAH - AL NAKHEEL-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
143,ANOTAH,SS16-KSA,16910488,ANOTAH - Galaria New,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
144,ANOTAH,SS16-KSA,16910502,Anotah Girl Nakheel Qassim,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
145,ANOTAH,SS16-KSA,16914044,ANOTAH - Dahran,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
146,ANOTAH,SS16-KSA,16914197,ANOTAH - Ehsa Mall,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
147,ANOTAH,SS16-KSA,16914241,ANOTAH - OTHAIM MALL - DAMMAM,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
148,ANOTAH,SS16-KSA,16914313,Anotah Nakheel Mall - Dammam,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
149,ANOTAH,SS16-KSA,16917051,ANOTAH - Aziz,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
150,ANOTAH,SS16-KSA,16917075,ANOTAH - Mall Of Arabia,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
151,ANOTAH,SS16-KSA,16917304,ANOTAH - Salam,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
152,ANOTAH,SS16-KSA,16917409,ANOTAH- JOURI MALL,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
153,ANOTAH,SS16-KSA,16917492,ANOTAH - Mekkah,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
154,ANOTAH,SS16-KSA,16917501,Anotah Girl Kids - MOA,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
155,ANOTAH,SS16-KSA,16917525,ANOTAH - Yasmin Mall,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
156,ANOTAH,SS16-KSA,19913244,Anotah Online Store - FAHFASHION,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
157,ANOTAH,SS16-KSA,19913245,Anotah Online Store - Noon,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS16,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
158,ANOTAH,SS17-KSA,804,DC,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
159,ANOTAH,SS17-KSA,16910067,ANOTAH - SAHARA-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
160,ANOTAH,SS17-KSA,16910124,ANOTAH - Panorama,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
161,ANOTAH,SS17-KSA,16910400,ANOTAH - AL NAKHEEL-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
162,ANOTAH,SS17-KSA,16910488,ANOTAH - Galaria New,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
163,ANOTAH,SS17-KSA,16910502,Anotah Girl Nakheel Qassim,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
164,ANOTAH,SS17-KSA,16914044,ANOTAH - Dahran,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
165,ANOTAH,SS17-KSA,16917051,ANOTAH - Aziz,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
166,ANOTAH,SS17-KSA,16917075,ANOTAH - Mall Of Arabia,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
167,ANOTAH,SS17-KSA,16917304,ANOTAH - Salam,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
168,ANOTAH,SS17-KSA,16917409,ANOTAH- JOURI MALL,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS17,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
169,ANOTAH,SS18-KSA,804,DC,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
170,ANOTAH,SS18-KSA,16910067,ANOTAH - SAHARA-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
171,ANOTAH,SS18-KSA,16910124,ANOTAH - Panorama,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
172,ANOTAH,SS18-KSA,16910155,ANOTAH - AL NAKHEEL-QASSEM,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
173,ANOTAH,SS18-KSA,16910400,ANOTAH - AL NAKHEEL-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
174,ANOTAH,SS18-KSA,16910488,ANOTAH - Galaria New,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
175,ANOTAH,SS18-KSA,16910502,Anotah Girl Nakheel Qassim,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
176,ANOTAH,SS18-KSA,16914044,ANOTAH - Dahran,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
177,ANOTAH,SS18-KSA,16914197,ANOTAH - Ehsa Mall,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
178,ANOTAH,SS18-KSA,16917051,ANOTAH - Aziz,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
179,ANOTAH,SS18-KSA,16917075,ANOTAH - Mall Of Arabia,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
180,ANOTAH,SS18-KSA,16917304,ANOTAH - Salam,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
181,ANOTAH,SS18-KSA,16917409,ANOTAH- JOURI MALL,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
182,ANOTAH,SS18-KSA,16917492,ANOTAH - Mekkah,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
183,ANOTAH,SS18-KSA,16917501,Anotah Girl Kids - MOA,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
184,ANOTAH,SS18-KSA,16917525,ANOTAH - Yasmin Mall,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS18,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
185,ANOTAH,SS21-KSA,800,DC,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
186,ANOTAH,SS21-KSA,804,DC,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
187,ANOTAH,SS21-KSA,16910067,ANOTAH - SAHARA-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
188,ANOTAH,SS21-KSA,16910124,ANOTAH - Panorama,0.0,-0.0047,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,-0.0009400000000000001,"Store, Online & WH",-0.00141,-0.00235
189,ANOTAH,SS21-KSA,16910155,ANOTAH - AL NAKHEEL-QASSEM,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
190,ANOTAH,SS21-KSA,16910400,ANOTAH - AL NAKHEEL-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
191,ANOTAH,SS21-KSA,16910488,ANOTAH - Galaria New,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
192,ANOTAH,SS21-KSA,16914044,ANOTAH - Dahran,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
193,ANOTAH,SS21-KSA,16914197,ANOTAH - Ehsa Mall,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
194,ANOTAH,SS21-KSA,16914241,ANOTAH - OTHAIM MALL - DAMMAM,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
195,ANOTAH,SS21-KSA,16914313,Anotah Nakheel Mall - Dammam,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
196,ANOTAH,SS21-KSA,16917051,ANOTAH - Aziz,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
197,ANOTAH,SS21-KSA,16917075,ANOTAH - Mall Of Arabia,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
198,ANOTAH,SS21-KSA,16917304,ANOTAH - Salam,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
199,ANOTAH,SS21-KSA,16917409,ANOTAH- JOURI MALL,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
200,ANOTAH,SS21-KSA,16917492,ANOTAH - Mekkah,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
201,ANOTAH,SS21-KSA,16917525,ANOTAH - Yasmin Mall,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
202,ANOTAH,No Season Defined,804,DC,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
203,ANOTAH,No Season Defined,16910067,ANOTAH - SAHARA-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
204,ANOTAH,No Season Defined,16910124,ANOTAH - Panorama,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
205,ANOTAH,No Season Defined,16910155,ANOTAH - AL NAKHEEL-QASSEM,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
206,ANOTAH,No Season Defined,16910400,ANOTAH - AL NAKHEEL-RIYADH,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
207,ANOTAH,No Season Defined,16910488,ANOTAH - Galaria New,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
208,ANOTAH,No Season Defined,16914044,ANOTAH - Dahran,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
209,ANOTAH,No Season Defined,16914197,ANOTAH - Ehsa Mall,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
210,ANOTAH,No Season Defined,16914241,ANOTAH - OTHAIM MALL - DAMMAM,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
211,ANOTAH,No Season Defined,16914313,Anotah Nakheel Mall - Dammam,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
212,ANOTAH,No Season Defined,16917051,ANOTAH - Aziz,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
213,ANOTAH,No Season Defined,16917075,ANOTAH - Mall Of Arabia,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
214,ANOTAH,No Season Defined,16917304,ANOTAH - Salam,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
215,ANOTAH,No Season Defined,16917409,ANOTAH- JOURI MALL,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
216,ANOTAH,No Season Defined,16917492,ANOTAH - Mekkah,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
217,ANOTAH,No Season Defined,16917525,ANOTAH - Yasmin Mall,0.0,0.0,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
218,ANOTAH,No Season Defined,32113862,Multi Brand Sulay Warehouse Outlet - Riyadh,1.0,24.52,V-16,Closed,Consider,ANOTAH,Closed,Closed,Unknown,bucket1,0.4,0.0,0.0,Leftover,12.26,12.26
219,BERSHKA,Old-KSA,800,DC,0.0,0.0,V-16,Running,Consider,BERSHKA,Buying push,Running,Old-,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
220,BERSHKA,No Season Defined,800,DC,0.0,0.0,V-16,Running,Consider,BERSHKA,Buying push,Running,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
221,BOBBI BROWN,AW22-KSA,800,DC,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,AW22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
222,BOBBI BROWN,AW22-KSA,15510540,Bobbi Brown Nakheel Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,AW22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
223,BOBBI BROWN,AW22-KSA,15510544,Bobbi Brown Riyadh Park - Riyadh,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,AW22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
224,BOBBI BROWN,AW22-KSA,15513605,KSA_Leftovers_Bobbi Brown ,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,AW22,bucket2,0.4,0.15,0.0,Leftover,0.0,0.0
225,BOBBI BROWN,AW22-KSA,15517529,Bobbi Brown Red Sea Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,AW22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
226,BOBBI BROWN,SS22-KSA,800,DC,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
227,BOBBI BROWN,SS22-KSA,804,DC,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
228,BOBBI BROWN,SS22-KSA,15510540,Bobbi Brown Nakheel Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
229,BOBBI BROWN,SS22-KSA,15510542,Bobbi Brown Panorama Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
230,BOBBI BROWN,SS22-KSA,15510544,Bobbi Brown Riyadh Park - Riyadh,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
231,BOBBI BROWN,SS22-KSA,15513605,KSA_Leftovers_Bobbi Brown ,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,Leftover,0.0,0.0
232,BOBBI BROWN,SS22-KSA,15517529,Bobbi Brown Red Sea Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
233,BOBBI BROWN,SS23-KSA,800,DC,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
234,BOBBI BROWN,SS23-KSA,804,DC,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
235,BOBBI BROWN,SS23-KSA,15510540,Bobbi Brown Nakheel Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
236,BOBBI BROWN,SS23-KSA,15510542,Bobbi Brown Panorama Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
237,BOBBI BROWN,SS23-KSA,15510544,Bobbi Brown Riyadh Park - Riyadh,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
238,BOBBI BROWN,SS23-KSA,15513605,KSA_Leftovers_Bobbi Brown ,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,Leftover,0.0,0.0
239,BOBBI BROWN,SS23-KSA,15517529,Bobbi Brown Red Sea Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
240,BOBBI BROWN,No Season Defined,15510540,Bobbi Brown Nakheel Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
241,BOBBI BROWN,No Season Defined,15510544,Bobbi Brown Riyadh Park - Riyadh,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
242,BOBBI BROWN,No Season Defined,15513605,KSA_Leftovers_Bobbi Brown ,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,Unknown,bucket1,0.4,0.0,0.0,Leftover,0.0,0.0
243,BOBBI BROWN,No Season Defined,15517529,Bobbi Brown Red Sea Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,BOBBI BROWN,Buying Pull,Closed,Unknown,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
244,CLARKS,AW22-KSA,800,DC,0.0,0.0,V-16,Closed,Consider,CLARKS,Buying Pull,Closed,AW22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
245,CLARKS,AW22-KSA,802,DC,0.0,0.0,V-16,Closed,Consider,CLARKS,Buying Pull,Closed,AW22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
